,Blunder scores,Eval swings (first 10 moves),Eval swings std (middlegame),Eval swings mean (middlegame),Opening depth,Mean eval swings,Eval swing std,Mean time usage per move (%),Time usage std per move (%),Moves per game,"Mean time usage per move (%, middlegame)","Time usage std per move (%, middlegame)",Moves before time pressure,Type 1,Type 2,Type 3,Type 4
0,0.7307692307692307,0.0,,,10,,,,,19.5,,,0,U,H,T,V
0,0.15853658536585366,0.0,,,8,,,,,30.75,,,0,U,H,T,L
0,0.32075471698113206,0.19,1.3932009911647818,0.6602941176470588,5,0.5692156862745098,1.167633235459243,1.9377995642701524,1.7621336041918132,39.75,4.112941176470589,3.6086961713395875,34,I,H,N,V
0,0.375,0.41,0.4080549270985607,0.32166666666666666,2,0.3054545454545455,0.3956035446026292,4.291161616161617,3.9253209049218425,18.0,7.875555555555555,6.822425152929145,18,U,G,N,L
0,0.27586206896551724,0.25,0.9753725272692312,0.39851851851851855,3,0.39851851851851855,0.9753725272692312,2.381893004115226,2.2453246732703196,21.75,4.287407407407407,4.041584411886576,27,I,H,N,V
0,0.2413793103448276,0.58,0.5841044305085782,0.5091176470588236,3,0.5998214285714285,1.1021623227611648,1.7762896825396826,1.8517581935791652,43.5,4.12235294117647,3.8674391016525504,34,I,H,N,L
0,0.11290322580645161,0.24,0.4051649302316961,0.23,3,0.23,0.4051649302316961,1.7205555555555552,1.4440237745820217,23.25,3.0969999999999995,2.5992427942476395,30,I,G,N,L
0,0.3684210526315789,0.6,0.5629291672242858,0.4232258064516129,3,0.38638888888888884,0.5373009413608928,2.3273148148148155,2.414526647809173,28.5,4.596129032258065,4.542179856573533,31,I,H,N,L
0,0.17647058823529413,0.1,0.08664694055586906,0.08923076923076924,7,0.09266666666666667,0.08250252521387855,1.675925925925926,1.3054148297453148,12.75,3.246923076923077,2.449725782665564,13,I,G,T,L
0,0.6666666666666666,0.76,1.3955915022045815,0.9861538461538462,3,0.9861538461538462,1.3955915022045815,3.2615384615384615,3.2740676283599264,11.25,5.870769230769231,5.893321731047868,13,U,H,N,V
0,0.32432432432432434,0.26,0.6854639441381657,0.4694736842105263,6,0.39257142857142857,0.5931190876213986,2.7984126984126987,2.8318705603226717,27.75,6.652631578947368,5.655865040533159,19,U,H,N,V
0,0.3269230769230769,0.51,1.0388345117761264,0.6166666666666667,1,0.5236,0.913020910863201,1.8528888888888888,2.3814978845993586,39.0,3.908888888888889,4.8999555553539915,36,I,H,N,V
0,0.05,0.31,0.3112290771466228,0.24346153846153848,8,0.22551724137931037,0.29939923426393816,0.9900383141762452,0.4471183930304386,22.5,1.833846153846154,0.8338204935024177,26,I,G,N,L
0,0.43478260869565216,0.31,0.7782879696761925,0.6310526315789474,6,0.5985714285714285,0.7454413841093458,2.8042328042328046,2.201813159088832,17.25,5.141052631578947,4.107951496436639,19,I,H,N,V
0,0.14285714285714285,0.09,0.1340242515368021,0.09,7,0.09263157894736843,0.12749039638180848,2.0742690058479534,1.937175310664119,15.75,4.116470588235294,3.488640389135269,17,I,G,T,L
0,0.39655172413793105,0.26,1.5140769059084642,0.8311764705882354,2,0.6971428571428571,1.4468495106587647,1.7692460317460317,1.948837739410818,43.5,4.136470588235294,4.064141701741711,34,I,H,N,V
0,0.631578947368421,0.62,1.9360588002849806,0.9293333333333333,3,0.8302777777777777,1.7794565560644164,2.5901234567901232,2.1917043817991804,28.5,4.653333333333332,4.2154963166159085,30,I,H,N,V
0,0.8888888888888888,0.0,,,4,,,,,6.75,,,0,U,H,T,V
0,0.5208333333333334,0.24,4.467031321937292,1.5845454545454547,3,1.5845454545454547,4.467031321937292,2.4060606060606062,3.088361127447697,18.0,4.330909090909091,5.559050029405854,22,I,H,N,V
0,0.03125,0.21,0.21042813500100216,0.184,3,0.184,0.21042813500100216,1.4816666666666667,0.8001531755231006,24.0,2.6670000000000003,1.440275715941581,30,I,G,N,L
0,0.2916666666666667,0.19,0.569281897048271,0.4232142857142857,3,0.5838235294117647,0.8323461354067547,2.74640522875817,2.4429571088645528,27.0,4.822857142857144,4.726341359392341,28,I,H,N,L
0,0.6206896551724138,0.11,2.883255324251069,1.536086956521739,10,1.3233333333333335,2.7027649660187736,2.7456790123456787,4.205587263294682,21.75,5.558260869565218,8.064246373047974,23,U,H,T,V
0,0.8,0.0,,,3,,,,,7.5,,,0,U,H,T,V
0,0.2727272727272727,0.14,1.0280381148534317,0.5909677419354838,6,0.46,0.8119350106618519,1.8535639412997902,1.9609159167585162,41.25,4.309677419354839,3.8443165702726825,31,I,H,T,V
0,0.26666666666666666,0.47,0.9009917375376486,0.5611111111111111,10,0.4107692307692308,0.7722096168189647,2.68034188034188,3.961975007986879,11.25,6.337777777777777,8.237065281060023,9,U,H,N,V
0,0.59375,0.19,0.8286213978969115,0.7165,5,0.6563333333333334,0.8448443371550693,3.1922222222222216,3.315891981637334,24.0,6.252000000000001,6.281442677065767,20,U,H,N,V
0,0.5714285714285714,0.0,,,8,,,,,10.5,,,0,U,H,T,V
0,0.43333333333333335,0.63,0.8891411191844416,0.8205263157894737,4,0.6171428571428571,0.7994991818625844,3.4970238095238098,4.145314696455987,22.5,7.162105263157894,7.477248141267071,19,U,H,N,V
0,0.43333333333333335,0.42,0.6093991864295955,0.5589999999999999,5,0.46035714285714285,0.5520163855784445,3.3196428571428567,3.180317656796537,22.5,6.812,6.294995171604687,20,U,H,N,V
0,0.625,0.0,,,3,,,,,18.0,,,0,U,H,T,V
0,0.5294117647058824,0.9,0.720729260309769,0.6356,3,0.8203125,1.222980189682089,2.815798611111111,3.6220295673459653,25.5,5.356800000000001,7.283862711501364,25,U,H,N,V
0,0.2857142857142857,0.31,0.7481685164668841,0.5480645161290323,3,0.8814893617021277,1.8771184886779366,1.9555555555555555,1.6003488615916335,36.75,4.307096774193548,2.778515423205213,31,I,H,N,V
0,0.08333333333333333,0.0,,,3,,,,,27.0,,,0,U,H,T,L
0,0.6470588235294118,0.52,0.8451316086252105,0.6715384615384616,6,0.5853333333333333,0.8148432510670527,2.9362962962962964,3.012705214615344,12.75,5.815384615384616,5.6557590345072395,13,U,H,N,V
0,0.013513513513513514,0.25,0.17188182377592412,0.15085714285714286,4,0.1488888888888889,0.16981969897138016,1.4669753086419755,0.9540426787532191,27.75,2.599428571428572,1.7242661573877174,35,I,G,N,L
0,0.12307692307692308,0.18,0.3565083756465151,0.28868421052631577,3,0.3725,0.8898046869692141,1.43671875,1.8902885718739826,48.75,3.7473684210526317,3.989804360312723,38,I,G,N,L
0,0.5128205128205128,0.2,2.583460487929247,0.8547058823529412,6,0.9054054054054055,2.5487432574098534,2.30990990990991,2.8868461246166004,29.25,3.9764705882352946,5.104048234283901,34,I,H,N,V
0,0.5238095238095238,0.19,0.5869477764739315,0.30333333333333334,9,0.512,0.8706089822647134,2.4451388888888888,1.8535662381326705,31.5,4.998518518518519,3.7498632833577603,27,I,G,T,L
0,0.38095238095238093,0.41,0.862545193323988,0.7421052631578948,3,0.7421052631578948,0.862545193323988,3.0643274853801166,1.791396827023712,15.75,5.515789473684211,3.224514288642682,19,I,H,N,V
0,0.21428571428571427,0.0,,,3,,,,,26.25,,,0,U,H,T,L
0,0.21153846153846154,0.35,0.8208607143190082,0.5064864864864864,4,0.3786,0.7368438208511559,1.6933333333333334,1.6736211669704764,39.0,3.7859459459459464,3.1646971589882193,37,I,H,N,V
0,0.1744186046511628,0.0,,,3,,,,,32.25,,,0,U,H,T,L
0,0.39705882352941174,0.37,1.1469626842294296,0.6634482758620689,7,0.7045454545454546,1.1484530108723727,2.439057239057239,2.2772020295588313,25.5,4.827586206896552,4.188270743715131,29,I,H,N,V
0,0.16666666666666666,0.0,,,3,,,,,13.5,,,0,U,H,T,L
0,0.45,0.46,0.6739397385833766,0.6722222222222223,3,0.6722222222222223,0.6739397385833766,3.1950617283950615,2.825545421919846,15.0,5.75111111111111,5.0859817594557235,18,U,H,N,V
0,0.2631578947368421,0.13,0.38857689071791185,0.27,3,0.3497222222222222,0.5088782403405194,2.490123456790123,5.10083146922584,28.5,5.36,10.636787484950519,26,U,G,T,L
0,0.425531914893617,0.51,0.6749665065366108,0.5825806451612903,5,0.43133333333333335,0.6123895076590627,2.207037037037037,1.730571323111852,35.25,4.529032258064516,3.372464336197602,31,I,H,N,V
0,0.36363636363636365,0.29,0.7313501322027746,0.5471428571428572,9,0.5006451612903225,0.7087638792709035,1.9426523297491038,1.7133585451721278,24.75,3.7657142857142856,3.1289087300958207,28,I,H,N,V
0,0.75,0.0,,,5,,,,,18.0,,,0,U,H,T,V
0,0.041666666666666664,0.21,0.25623069032937223,0.19666666666666668,7,0.19428571428571428,0.2512473086105274,1.9717460317460311,1.635675575610969,27.0,3.696363636363636,2.9690800534233435,33,I,G,T,L
0,0.8148148148148148,1.24,1.1638140564088133,0.91,4,0.8944,1.1508369418239348,3.472222222222222,2.6861230801372624,20.25,6.795999999999999,5.145035829244587,20,I,H,N,V
0,0.21052631578947367,0.54,0.683131123480794,0.5271428571428571,8,0.44588235294117645,0.6419604624072401,1.9816993464052288,1.2518686105799643,14.25,3.9542857142857146,2.26289710254428,14,I,H,N,L
0,0.06818181818181818,0.0,,,5,,,,,33.0,,,0,U,H,T,L
0,0.38636363636363635,0.14,0.726012649900876,0.6576666666666666,15,0.6916666666666668,1.417567336838552,2.037037037037037,1.9724306797221909,33.0,4.2826666666666675,3.9667992250621946,30,I,H,T,V
0,0.41025641025641024,0.23,2.159348869377651,0.7730555555555556,4,0.7543243243243244,2.1321931074476925,1.9723723723723718,1.5948253548137492,29.25,3.602222222222222,2.8937125053280717,36,I,H,N,V
0,0.4107142857142857,0.09,0.9949960979061601,0.3687878787878788,5,0.7625925925925925,2.2393135615884407,1.833127572016461,1.845536844978076,42.0,4.155151515151515,3.937508826348934,33,I,H,T,V
0,0.21621621621621623,0.38,0.5748452477176178,0.44,3,0.42833333333333334,0.5708815238608745,2.19891975308642,2.0866434315205034,27.75,3.9954285714285724,3.8039950693179083,35,I,H,N,L
0,0.5116279069767442,0.47,1.2044990021389996,0.6053846153846154,4,0.6804878048780487,1.5599919089846461,2.299051490514905,2.0304532967255566,32.25,5.344615384615384,4.018900576793838,26,I,H,N,V
0,0.2631578947368421,0.29,0.49110667960330995,0.3269565217391305,4,0.3222222222222222,0.4678345929377244,2.6902777777777778,2.381859860129907,28.5,5.572173913043478,4.519089768085583,23,I,G,N,L
0,0.375,0.22,0.922946846981418,0.6894117647058823,4,0.6555555555555556,0.9068382190642141,2.1086419753086414,1.747468572907058,15.0,3.9482352941176466,3.172751635595902,17,I,H,N,V
0,0.3076923076923077,0.17,0.8941782606979225,0.41952380952380947,9,0.36916666666666664,0.8448664245680015,2.772222222222222,2.9711170007059735,19.5,5.55047619047619,5.50022406469998,21,U,H,T,V
0,0.2826086956521739,0.19,0.6540715242414467,0.44705882352941173,11,0.3738095238095238,0.6052807298310114,2.6264550264550266,3.9580243172798624,17.25,5.515294117647058,7.738344556207628,17,U,H,T,V
0,0.6904761904761905,0.0,,,8,,,,,31.5,,,0,U,H,T,V
0,0.4,0.51,1.7148014805355922,1.0623529411764705,5,1.0033333333333332,1.6823408062088054,3.728395061728395,4.114325226929004,15.0,6.974117647058823,7.5465613517213335,17,U,H,N,V
0,0.33695652173913043,0.41,0.6220750042594299,0.33142857142857146,7,0.4437777777777778,0.6907943020007964,1.882345679012346,2.0236443581667682,34.5,3.8400000000000003,4.0026814541666225,35,I,G,N,V
0,0.09210526315789473,0.22,0.4938688607443308,0.33741935483870966,3,0.3325,0.48584756574758825,2.360493827160494,2.8610779094321908,28.5,4.56258064516129,5.4681422608548,31,I,G,N,L
0,0.4,0.29,1.281889230784002,0.7020000000000001,8,0.5592307692307692,1.1428361032861882,2.2940170940170943,2.4163052747435296,11.25,4.824,4.769540392486005,10,I,H,N,V
0,0.6111111111111112,0.32,0.5459355751129551,0.4425,3,0.771470588235294,0.9355832157826417,2.8256535947712416,2.4600933948194625,27.0,5.91,4.9321130492350616,24,I,H,N,L
0,0.5147058823529411,0.13,1.272012544741008,0.5967741935483871,2,0.69875,1.3778940218623024,2.4772569444444446,1.6944813788647535,25.5,4.387096774193548,3.072742741751943,31,I,H,T,V
0,0.10526315789473684,0.27,0.24067307579321104,0.2288235294117647,3,0.2288235294117647,0.24067307579321104,1.8911764705882352,1.4444966053930384,14.25,3.4041176470588237,2.6000938897074692,17,I,G,N,L
0,0.0,0.0,,,3,,,,,31.5,,,0,U,H,T,L
0,0.1891891891891892,0.16,0.9907690759321072,0.40814814814814815,8,0.5760000000000001,1.61811836984305,2.4063492063492062,2.331761508727323,27.75,4.882962962962963,4.49248159519779,27,I,H,T,V
0,0.41025641025641024,0.11,2.927342366948788,1.1955555555555555,10,0.902972972972973,2.5355909511337726,2.625975975975976,3.6564888799841806,29.25,4.58074074074074,3.9334521204719888,27,I,H,T,V
0,0.35454545454545455,0.22,1.3353674965366094,0.6046875,2,1.3777358490566038,4.158620167569191,1.8731656184486372,2.117751795746333,41.25,4.165,3.1777248911557727,32,I,H,N,V
0,0.3157894736842105,0.14,0.3186093293704765,0.305,6,0.5152777777777778,0.6013436674225533,2.753858024691358,3.4049020112554227,28.5,6.345454545454547,7.048496447080198,22,U,G,N,L
0,0.4418604651162791,0.23,0.4663183610504887,0.38636363636363635,6,0.6429268292682927,1.260238556588472,2.4180216802168024,2.5606434197238412,32.25,6.341818181818183,5.0430637290135225,22,I,H,N,L
0,0.3225806451612903,0.28,0.36551813740487604,0.28578947368421054,3,0.5341379310344828,0.8805741521521193,3.4084291187739466,7.963785373216444,23.25,7.1157894736842096,17.460873821773156,19,U,G,N,L
0,0.29411764705882354,0.09,0.9292692105074546,0.4673529411764706,5,0.47619999999999996,1.0284481870611606,1.7903333333333336,2.3072270284578758,38.25,4.091764705882354,4.762525730838458,34,I,H,T,V
0,0.24324324324324326,0.21,0.38321352408548526,0.31657142857142856,3,0.31657142857142856,0.38321352408548526,2.081269841269841,1.8428132235317074,27.75,3.7462857142857144,3.3170638023570733,35,I,G,N,L
0,0.3076923076923077,0.75,1.609012153060272,0.98375,3,0.98375,1.609012153060272,2.585185185185185,2.251618769189793,19.5,4.653333333333333,4.052913784541628,24,I,H,N,V
0,0.2636363636363636,0.21,0.5016794454727562,0.3558620689655172,10,0.5226415094339623,0.9251614223877911,1.8575471698113208,1.8978645764504933,41.25,4.5186206896551715,4.025326716232335,29,I,G,T,L
0,0.3333333333333333,0.17,1.618055654336123,0.6967857142857143,3,0.6967857142857143,1.618055654336123,1.9587301587301587,2.2339093030054906,22.5,3.525714285714286,4.021036745409883,28,I,H,T,V
0,0.36792452830188677,0.99,1.8760350915918753,0.9088235294117646,4,0.6865384615384617,1.5676470248656533,1.8309829059829057,2.0187460684497793,39.75,4.12235294117647,3.930412160377794,34,I,H,N,V
0,0.35714285714285715,0.2,0.5730179215884426,0.5015384615384615,2,0.5,0.5686556346060687,2.4263888888888885,2.004735510386184,31.5,5.301538461538461,3.8644924037267216,26,I,H,N,L
0,0.4230769230769231,0.43,0.577965287467843,0.4843478260869565,2,0.4658333333333334,0.5724920099436107,3.0833333333333335,3.9120730591296216,19.5,5.4156521739130445,7.168473798570411,23,U,H,N,L
0,0.5,0.17,1.8366079453544981,0.9476923076923077,5,0.925,1.8185807371232923,1.5880555555555556,1.019895119957848,31.5,2.862051282051282,1.8596705699881075,39,I,H,T,V
0,0.25,0.32,4.2094853985091145,1.2444444444444445,3,1.2444444444444445,4.2094853985091145,2.3950617283950617,1.7818834218344115,15.0,4.311111111111111,3.2073901593019403,18,I,H,N,V
0,0.3235294117647059,0.23,1.0165674903151247,0.5680645161290322,5,0.553125,1.0036013779416864,2.2907986111111107,1.171817108287292,25.5,4.13,2.1438050284482495,31,I,H,N,V
0,0.5526315789473685,1.15,1.1532471916147553,0.7744444444444444,3,0.7744444444444444,1.1532471916147553,1.7117283950617284,1.410297600006538,14.25,3.081111111111111,2.538535680011768,18,I,H,N,V
0,0.3333333333333333,0.66,1.6505571018412986,0.8281481481481481,5,0.8,1.6265368800682702,1.5142857142857145,1.317931819610488,22.5,2.761481481481481,2.409761724102939,27,I,H,N,V
0,0.2777777777777778,0.43,0.49066807388514566,0.42361111111111116,2,1.0015384615384617,3.002035508545849,1.8985042735042734,1.7419705879121703,40.5,3.9000000000000004,3.106954411362631,36,I,H,N,L
0,0.5769230769230769,0.0,,,8,,,,,19.5,,,0,U,H,T,V
0,0.6521739130434783,0.67,0.9711326013535766,0.7288235294117646,8,1.1438095238095238,2.398654781727617,4.171428571428572,4.0670743138559455,17.25,8.08470588235294,7.395699863473924,17,U,H,N,V
0,0.3611111111111111,0.51,0.6610497445017904,0.45352941176470585,3,0.45352941176470585,0.6610497445017904,1.2405228758169935,0.5695046198079263,13.5,2.232941176470588,1.0251083156542675,17,I,H,N,V
0,0.2777777777777778,0.12,0.5673831845947848,0.3806666666666667,10,0.34647058823529414,0.5412716920025283,2.1797385620915035,2.0456910827145327,27.0,4.284000000000001,3.7782732783001864,30,I,H,T,L
0,0.24390243902439024,0.17,0.36713318085780877,0.26357142857142857,4,0.58775,1.3696181154070948,2.2393055555555557,2.5091637645961886,30.75,4.905714285714287,5.132856708443943,28,I,G,T,L
0,0.42,0.34,1.3600756281493007,0.8457142857142856,6,0.7956521739130434,1.307516125702598,2.817391304347826,2.776775225316217,18.75,5.436190476190476,5.086482552993253,21,I,H,N,V
0,0.5675675675675675,0.23,0.40863869372660006,0.3982142857142857,4,0.5754285714285714,0.9282980722399298,2.5550793650793655,1.9890606652682146,27.75,4.914285714285713,3.6780302987206177,28,I,H,N,L
0,0.19444444444444445,0.16,0.6621552848177843,0.4839393939393939,4,0.4711764705882353,0.6562786026361631,2.174346405228758,1.999621183122705,27.0,4.010606060606061,3.6099185754268923,33,I,H,T,L
0,0.25,0.33,0.5282103657409521,0.3780952380952381,3,0.3780952380952381,0.5282103657409521,2.225925925925926,1.6713243559766184,16.5,4.006666666666667,3.0083838407579133,21,I,H,N,L
0,0.44680851063829785,0.25,0.5876569023849162,0.49722222222222223,2,0.6148888888888888,0.7582384556032197,2.0869135802469136,2.0748065084814202,35.25,3.9355555555555557,3.8071364900628732,36,I,H,N,L
0,0.7352941176470589,0.97,2.1008937225613145,1.3851724137931034,8,1.2590625,2.0360055126596897,2.2763888888888886,2.511056792002977,25.5,4.2234482758620695,4.682044940790958,29,I,H,N,V
0,0.15384615384615385,0.31,0.3119877619977483,0.3781818181818182,2,0.3781818181818182,0.3119877619977483,1.002020202020202,0.9043900909386963,9.75,1.8036363636363637,1.6279021636896531,11,I,H,N,L
0,0.0859375,0.09,0.6758074183276377,0.4536,5,1.1425806451612903,7.21794347339968,1.55421146953405,2.2258553373662613,48.0,4.940799999999999,4.797014627175254,25,I,G,T,L
0,0.3333333333333333,0.0,,,4,,,,,29.25,,,0,U,H,T,V
0,0.3783783783783784,0.37,2.093696506752732,0.8547058823529412,4,0.832857142857143,2.066723140097659,1.6634920634920636,2.1212151931457415,27.75,3.0494117647058823,3.8614433956798098,34,I,H,N,V
0,0.3723404255319149,0.31,0.7127125922350711,0.59125,9,0.43111111111111117,0.626096210375422,2.193333333333333,3.374775546429222,35.25,5.743333333333333,7.829521983668838,24,U,H,N,V
0,0.32608695652173914,0.23,1.7227825623348465,0.696923076923077,12,0.6225,1.6332093173927842,1.7424242424242424,1.5008797740162099,34.5,3.37025641025641,2.7780904907199977,39,I,H,T,V
0,0.525,0.28,0.8988321364338092,0.7608695652173912,2,0.5665789473684211,0.7727566531258162,2.4828947368421055,3.4987490928205687,30.0,6.1356521739130425,7.512275908675295,23,U,H,N,V
0,0.47297297297297297,0.43,0.551944363722614,0.5332258064516129,2,1.1205714285714286,3.5172824928421345,2.48,1.9926021494696746,27.75,4.381935483870968,3.5349808291369262,31,I,H,N,L
0,0.3333333333333333,0.0,,,3,,,,,31.5,,,0,U,H,T,V
0,0.39285714285714285,0.31,1.0515071722690879,0.6244,7,0.5925925925925926,1.0175294083544204,1.7034979423868313,1.5929891122800266,21.0,3.1899999999999995,2.9478297101427007,25,I,H,N,V
0,0.22093023255813954,0.4,0.8272813751585433,0.5645,4,0.5039024390243902,0.737556364113213,2.336720867208672,2.2844353511386717,32.25,6.388,4.584148431508874,20,I,H,N,V
0,0.3125,0.36,0.5968981580599038,0.4586842105263158,7,1.7008974358974358,10.188013352330575,1.2764957264957264,1.534638256000822,60.0,3.6968421052631575,3.346441518876479,38,I,G,N,L
0,0.2894736842105263,0.43,0.6920367296356712,0.6292857142857143,8,0.5411764705882353,0.6571328095687847,1.5241830065359476,1.1111960751828704,14.25,3.0342857142857147,2.093321667684067,14,I,H,N,V
0,0.5384615384615384,0.64,0.7935225659539006,0.5262962962962963,2,0.69,1.0059351646878418,2.5815315315315317,2.3498066545006964,29.25,5.220740740740742,4.630950995476752,27,I,H,N,V
0,0.3333333333333333,0.05,2.0740979403128126,0.7841379310344827,12,0.6744117647058823,1.9293116862984325,2.2915032679738565,2.061971167130626,27.0,4.471724137931035,3.904010821272251,29,I,H,T,V
0,0.660377358490566,0.07,0.8302170900834714,0.37333333333333335,3,1.0490196078431373,2.599531692364577,1.8737472766884533,2.4959317709967217,39.75,4.208484848484848,5.384456867463583,33,I,G,T,V
0,0.325,0.0,,,7,,,,,30.0,,,0,U,H,T,V
0,0.3870967741935484,0.2,0.9358629975934246,0.5710714285714286,5,0.5524137931034483,0.9244753538104494,2.25095785440613,1.3601390025232725,23.25,4.145,2.4401373671107884,28,I,H,N,V
0,0.1111111111111111,0.13,0.3642242999297832,0.2714285714285714,8,0.2411764705882353,0.33715505247847716,2.786601307189543,2.612498935866882,13.5,5.656428571428571,4.940161328949082,14,I,G,T,L
0,0.3333333333333333,0.47,0.397880014259483,0.35133333333333333,4,0.8423636363636363,2.5810362286236925,1.7558585858585856,1.7266610850779898,42.75,4.429333333333333,3.4116544003058746,30,I,G,N,L
0,0.49230769230769234,0.46,3.1998441257582835,1.1776923076923078,5,0.8436507936507937,2.5774895898461923,1.546119929453263,1.3973946126365173,48.75,3.39076923076923,2.815453020119857,39,I,H,N,V
0,0.1951219512195122,0.0,,,4,,,,,30.75,,,0,U,H,T,L
0,0.26785714285714285,0.52,0.4139831152407469,0.2803448275862069,5,1.0472222222222223,3.631843139673707,1.82716049382716,1.7717220848362256,42.0,4.65655172413793,3.4833402235929367,29,I,G,N,L
0,0.19696969696969696,0.12,0.4661321651659525,0.3536666666666667,7,0.3434375,0.4526453384487184,2.315104166666667,1.692323565082838,24.75,4.364999999999999,3.0437553370341934,30,I,G,T,L
0,0.32978723404255317,0.23,2.436427912264165,0.9607692307692308,4,1.1037777777777777,2.834088188216073,1.9743209876543208,1.6281058073004828,35.25,3.5671794871794873,2.7390489597264738,39,I,H,N,V
0,0.4264705882352941,0.54,1.3497032301672136,0.9460714285714286,8,0.8681818181818182,1.263834578142682,2.4446127946127945,2.6222518260042103,25.5,4.885714285714285,4.888659157661574,28,I,H,N,V
0,0.07407407407407407,0.26,0.24106568952604315,0.21280000000000002,3,0.21280000000000002,0.24106568952604315,2.156,1.998117632691848,20.25,3.8808000000000002,3.5966117388453265,25,I,G,N,L
0,0.4,0.52,0.7198437330421096,0.5733333333333334,3,0.5733333333333334,0.7198437330421096,1.6246913580246913,1.2094506683065727,7.5,2.9244444444444446,2.177011202951831,9,I,H,N,V
0,0.32142857142857145,0.22,0.9161130080280822,0.4425,7,0.41,0.8861737978523174,2.1145299145299146,2.277852073001391,21.0,3.9766666666666666,4.222966880684989,24,I,H,T,V
0,0.26666666666666666,0.0,,,6,,,,,22.5,,,0,U,H,T,V
0,0.5434782608695652,0.29,3.927406253247655,1.4158536585365855,5,1.3218181818181818,3.8042395400133877,1.8354797979797979,2.068517417500203,34.5,3.4614634146341468,3.8111006028282755,41,I,H,N,V
0,0.43902439024390244,0.15,0.9977966495464663,0.6330769230769231,3,0.48794871794871797,0.8732130007445867,2.504700854700855,2.2633498760837774,30.75,5.36923076923077,4.594219779746652,26,I,H,T,V
0,0.140625,0.3,0.4340856166479663,0.34645161290322585,3,0.34645161290322585,0.4340856166479663,2.1530465949820785,2.094082805358691,24.0,3.8754838709677415,3.7693490496456437,31,I,G,N,L
0,0.11224489795918367,0.19,16.68719980532969,4.050652173913043,5,3.96531914893617,16.515185219388616,1.6274231678486997,1.6907580094774284,36.75,2.973913043478262,3.0614589682850153,46,I,H,N,V
0,0.2608695652173913,0.38,2.52654512391089,0.8025,7,0.7472727272727273,2.4102779563444185,2.3164141414141413,3.177534713977553,17.25,4.5505,5.871654904351027,20,I,H,N,V
0,0.18518518518518517,0.13,0.46996593939318976,0.4404347826086956,6,0.4132,0.46005180867666057,1.9715555555555553,2.1200155290991147,20.25,3.704347826086956,3.9451832842397905,23,I,H,N,L
0,0.05263157894736842,0.53,0.4490858266636178,0.3154166666666667,5,0.9261111111111111,3.813557227859407,2.710185185185185,2.210285999035162,28.5,5.793333333333333,4.403566407067035,24,I,G,N,L
0,0.16666666666666666,0.0,,,2,,,,,27.0,,,0,U,H,T,L
0,0.5652173913043478,0.0,,,7,,,,,17.25,,,0,U,H,T,V
0,0.2727272727272727,0.0,,,8,,,,,33.0,,,0,U,H,T,V
0,0.2708333333333333,0.23,4.281120784220193,1.2478260869565216,3,1.2478260869565216,4.281120784220193,1.5171014492753625,1.6326759990501472,36.0,4.551304347826087,4.898027997150442,46,I,H,N,V
0,0.65,0.94,1.7204582152985395,1.2452941176470589,4,1.1966666666666668,1.6817917616077696,2.8688271604938276,3.426020268971262,15.0,5.3876470588235295,6.280859345475511,17,U,H,N,V
0,0.19696969696969696,0.24,1.7804012388864965,0.677142857142857,8,0.63,1.6969875269626076,1.5070967741935484,1.6440725725027816,24.75,4.88,5.064654571234442,28,U,H,N,V
0,0.09183673469387756,0.21,1.0457050230541178,0.6216129032258064,1,1.1683333333333332,1.7914743511636424,1.0351388888888888,1.0174437544023351,73.5,3.8296774193548386,3.528201588856978,62,I,H,N,V
0,0.0,0.12,0.13283239230114183,0.12,1,0.12,0.13283239230114183,0.5756666666666667,0.36347448838082674,9.0,1.7270000000000003,1.09042346514248,10,I,G,T,L
0,0.4583333333333333,0.4,0.7773812179175763,0.8454166666666667,8,1.048695652173913,2.9273549750172863,2.15768115942029,2.2601990374022773,36.0,8.81,6.638483325998885,24,U,H,N,V
0,0.13636363636363635,0.4,4.697015755517088,1.5215151515151515,4,2.150714285714286,5.9562934098874765,2.0895238095238096,3.3437823682948546,33.0,7.166060606060605,11.097063220564806,33,U,H,N,V
0,0.24242424242424243,0.21,0.4051002796334999,0.3093548387096774,3,0.3093548387096774,0.4051002796334999,2.0068817204301075,2.168761028019159,24.75,6.020645161290323,6.506283084057476,31,U,G,N,L
0,0.49122807017543857,0.0,,,7,,,,,42.75,,,0,U,H,T,V
0,0.26666666666666666,0.23,0.8579229059033061,0.4390909090909091,3,0.4390909090909091,0.8579229059033061,1.7146969696969696,1.868380486536729,33.75,5.144090909090909,5.605141459610187,44,U,H,N,V
0,0.2777777777777778,0.14,1.0060828063536411,0.49214285714285716,4,0.4816279069767442,0.9964220042889604,1.1001550387596901,0.9538620893208739,33.75,3.331428571428572,2.8889736310868233,42,I,H,T,V
0,0.15151515151515152,0.17,1.7809034579215075,0.8363333333333334,4,0.8106451612903226,1.7568018964088714,2.07741935483871,1.966237751661113,24.75,6.370666666666667,5.9481338327204805,30,U,H,T,V
0,0.2631578947368421,0.37,0.3648267114833626,0.3111764705882353,3,0.3111764705882353,0.3648267114833626,0.9207843137254903,0.457055080275046,14.25,2.7623529411764705,1.371165240825138,17,I,G,N,L
0,0.7096774193548387,0.0,,,7,,,,,23.25,,,0,U,H,T,V
